,Area,Item,Year,hg/ha_yield,average_rain_fall_mm_per_year,pesticides_tonnes,avg_temp
8613,Eritrea,Pine,2000,2358,383,24.96,24.76
8614,Eritrea,Plywood,2000,70012,383,24.96,24.76
8615,Eritrea,Mangrove,2000,4118,383,24.96,24.76
8616,Eritrea,Lime,2000,5943,383,24.96,24.76
8617,Eritrea,Pine,2001,7851,383,27.63,24.61
8618,Eritrea,Plywood,2001,58050,383,27.63,24.61
8619,Eritrea,Mangrove,2001,4750,383,27.63,24.61
8620,Eritrea,Lime,2001,11658,383,27.63,24.61
8621,Eritrea,Pine,2002,2076,383,27.63,24.86
8622,Eritrea,Plywood,2002,61120,383,27.63,24.86
8623,Eritrea,Mangrove,2002,1562,383,27.63,24.86
8624,Eritrea,Lime,2002,1706,383,27.63,24.86
8625,Eritrea,Pine,2004,2409,383,27.63,24.79
8626,Eritrea,Plywood,2004,64000,383,27.63,24.79
8627,Eritrea,Mangrove,2004,2680,383,27.63,24.79
8628,Eritrea,Lime,2004,2980,383,27.63,24.79
8629,Eritrea,Pine,2005,4906,383,27.63,24.85
8630,Eritrea,Plywood,2005,79311,383,27.63,24.85
8631,Eritrea,Mangrove,2005,7907,383,27.63,24.85
8632,Eritrea,Lime,2005,11565,383,27.63,24.85
8633,Eritrea,Pine,2006,9755,383,27.63,24.7
8634,Eritrea,Plywood,2006,78493,383,27.63,24.7
8635,Eritrea,Mangrove,2006,7928,383,27.63,24.7
8636,Eritrea,Lime,2006,11604,383,27.63,24.7
8637,Eritrea,Pine,2007,8321,383,27.63,24.7
8638,Eritrea,Plywood,2007,24508,383,27.63,24.7
8639,Eritrea,Mangrove,2007,10693,383,27.63,24.7
8640,Eritrea,Lime,2007,8395,383,27.63,24.7
8641,Eritrea,Pine,2008,2123,383,27.63,24.79
8642,Eritrea,Plywood,2008,8406,383,27.63,24.79
8643,Eritrea,Mangrove,2008,2727,383,27.63,24.79
8644,Eritrea,Lime,2008,3307,383,27.63,24.79
8645,Eritrea,Pine,2009,8689,383,27.63,25.3
8646,Eritrea,Plywood,2009,12000,383,27.63,25.3
8647,Eritrea,Mangrove,2009,2358,383,27.63,25.3
8648,Eritrea,Lime,2009,10706,383,27.63,25.3
8649,Eritrea,Pine,2010,9000,383,27.63,25.22
8650,Eritrea,Plywood,2010,15729,383,27.63,25.22
8651,Eritrea,Mangrove,2010,1320,383,27.63,25.22
8652,Eritrea,Lime,2010,11786,383,27.63,25.22
8653,Eritrea,Pine,2011,9524,383,27.63,24.78
8654,Eritrea,Plywood,2011,18180,383,27.63,24.78
8655,Eritrea,Mangrove,2011,1124,383,27.63,24.78
8656,Eritrea,Lime,2011,11154,383,27.63,24.78
8657,Eritrea,Pine,2012,10476,383,27.63,25.16
8658,Eritrea,Plywood,2012,14209,383,27.63,25.16
8659,Eritrea,Mangrove,2012,1269,383,27.63,25.16
8660,Eritrea,Lime,2012,12692,383,27.63,25.16
8661,Eritrea,Pine,2013,10000,383,27.63,25.87
8662,Eritrea,Plywood,2013,12819,383,27.63,25.87
8663,Eritrea,Mangrove,2013,1200,383,27.63,25.87
8664,Eritrea,Lime,2013,12000,383,27.63,25.87
8665,Estonia,Plywood,1992,144514,626,469,6.51
8666,Estonia,Lime,1992,20562,626,469,6.51
8667,Estonia,Plywood,1993,126432,626,170,5.26
8668,Estonia,Lime,1993,20994,626,170,5.26
8669,Estonia,Plywood,1994,140959,626,176,5.35
8670,Estonia,Lime,1994,16686,626,176,5.35
8671,Estonia,Plywood,1995,145590,626,154,6.23
8672,Estonia,Lime,1995,19974,626,154,6.23
8673,Estonia,Plywood,1996,141758,626,133,4.63
8674,Estonia,Lime,1996,22046,626,133,4.63
8675,Estonia,Plywood,1997,124153,626,200,5.95
8676,Estonia,Lime,1997,21850,626,200,5.95
8677,Estonia,Plywood,1998,97147,626,195,5.5
8678,Estonia,Lime,1998,17666,626,195,5.5
8679,Estonia,Plywood,1999,129807,626,187,6.55
8680,Estonia,Lime,1999,13377,626,187,6.55
8681,Estonia,Plywood,2000,152654,626,315,7.12
8682,Estonia,Lime,2000,21285,626,315,7.12
8683,Estonia,Plywood,2001,155249,626,329,6.08
8684,Estonia,Lime,2001,22302,626,329,6.08
8685,Estonia,Plywood,2002,131599,626,331,6.34
8686,Estonia,Lime,2002,23025,626,331,6.34
8687,Estonia,Plywood,2004,103416,626,351,6.03
8688,Estonia,Lime,2004,25083,626,351,6.03
8689,Estonia,Plywood,2005,150277,626,386,6.04
8690,Estonia,Lime,2005,30818,626,386,6.04
8691,Estonia,Plywood,2006,132608,626,452,6.7
8692,Estonia,Lime,2006,24173,626,452,6.7
8693,Estonia,Plywood,2007,171977,626,460,6.97
8694,Estonia,Lime,2007,34746,626,460,6.97
8695,Estonia,Plywood,2008,142273,626,551,7.39
8696,Estonia,Lime,2008,31831,626,551,7.39
8697,Estonia,Plywood,2009,152752,626,402,6.14
8698,Estonia,Lime,2009,30146,626,402,6.14
8699,Estonia,Plywood,2010,174562,626,514,5.06
8700,Estonia,Lime,2010,27440,626,514,5.06
8701,Estonia,Plywood,2011,178361,626,460,6.98
8702,Estonia,Lime,2011,28065,626,460,6.98
8703,Estonia,Plywood,2012,182175,626,553,5.57
8704,Estonia,Lime,2012,38994,626,553,5.57
8705,Estonia,Plywood,2013,193558,626,567,7.28
8706,Estonia,Lime,2013,32754,626,567,7.28
8707,Finland,Plywood,1990,214976,536,2001,6.07
8708,Finland,Lime,1990,34847,536,2001,6.07
8709,Finland,Plywood,1991,185663,536,1738,5.62
8710,Finland,Lime,1991,36391,536,1738,5.62
8711,Finland,Plywood,1992,192894,536,1372,5.8
8712,Finland,Lime,1992,24152,536,1372,5.8
8713,Finland,Plywood,1993,213516,536,1200,4.74
8714,Finland,Lime,1993,36212,536,1200,4.74
8715,Finland,Plywood,1994,198795,536,1247,4.66
8716,Finland,Lime,1994,37953,536,1247,4.66
8717,Finland,Plywood,1995,221053,536,1041,5.63
8718,Finland,Lime,1995,37686,536,1041,5.63
8719,Finland,Plywood,1996,220029,536,909,4.2
8720,Finland,Lime,1996,40827,536,909,4.2
8721,Finland,Plywood,1997,227139,536,999,5.36
8722,Finland,Lime,1997,37188,536,999,5.36
8723,Finland,Plywood,1998,180091,536,1164,4.71
8724,Finland,Lime,1998,28929,536,1164,4.71
8725,Finland,Plywood,1999,244923,536,1139,5.7
8726,Finland,Lime,1999,21589,536,1139,5.7
8727,Finland,Plywood,2000,243851,536,1147.48,6.57
8728,Finland,Lime,2000,36007,536,1147.48,6.57
8729,Finland,Plywood,2001,244267,536,1423.27,5.35
8730,Finland,Lime,2001,33811,536,1423.27,5.35
8731,Finland,Plywood,2002,261779,536,1620.36,5.54
8732,Finland,Lime,2002,32585,536,1620.36,5.54
8733,Finland,Plywood,2004,226886,536,1489.12,5.4
8734,Finland,Lime,2004,34738,536,1489.12,5.4
8735,Finland,Plywood,2005,256990,536,1431.04,5.8
8736,Finland,Lime,2005,37304,536,1431.04,5.8
8737,Finland,Plywood,2006,205607,536,1645.3,5.91
8738,Finland,Lime,2006,35575,536,1645.3,5.91
8739,Finland,Plywood,2007,256996,536,1479.45,6.23
8740,Finland,Lime,2007,39329,536,1479.45,6.23
8741,Finland,Plywood,2008,261221,536,1621.86,6.77
8742,Finland,Lime,2008,36408,536,1621.86,6.77
8743,Finland,Plywood,2009,286098,536,1693.8,5.49
8744,Finland,Lime,2009,41027,536,1693.8,5.49
8745,Finland,Plywood,2010,261548,536,1746.71,4.36
8746,Finland,Lime,2010,34299,536,1746.71,4.36
8747,Finland,Plywood,2011,275943,536,1707.54,6.38
8748,Finland,Lime,2011,38469,536,1707.54,6.38
8749,Finland,Plywood,2012,236522,536,1545.25,5.12
8750,Finland,Lime,2012,39028,536,1545.25,5.12
8751,Finland,Plywood,2013,281312,536,1475.39,6.17
8752,Finland,Lime,2013,38215,536,1475.39,6.17
8753,France,Pine,1990,60186,867,97701,11.96
8754,France,Plywood,1990,290790,867,97701,11.96
8755,France,Birch,1990,59461,867,97701,11.96
8756,France,Mangrove,1990,41296,867,97701,11.96
8757,France,Bamboo,1990,20940,867,97701,11.96
8758,France,Lime,1990,64787,867,97701,11.96
8759,France,Pine,1991,72866,867,103434,10.6
8760,France,Plywood,1991,321625,867,103434,10.6
8761,France,Birch,1991,53273,867,103434,10.6
8762,France,Mangrove,1991,54849,867,103434,10.6
8763,France,Bamboo,1991,24308,867,103434,10.6
8764,France,Lime,1991,66764,867,103434,10.6
8765,France,Pine,1992,79812,867,85249,11.15
8766,France,Plywood,1992,365434,867,85249,11.15
8767,France,Birch,1992,52448,867,85249,11.15
8768,France,Mangrove,1992,56007,867,85249,11.15
8769,France,Bamboo,1992,17425,867,85249,11.15
8770,France,Lime,1992,63992,867,85249,11.15
8771,France,Pine,1993,80479,867,91953,10.7
8772,France,Plywood,1993,360076,867,91953,10.7
8773,France,Birch,1993,49628,867,91953,10.7
8774,France,Mangrove,1993,61242,867,91953,10.7
8775,France,Bamboo,1993,24636,867,91953,10.7
8776,France,Lime,1993,64739,867,91953,10.7
8777,France,Pine,1994,77983,867,89515,11.96
8778,France,Plywood,1994,335302,867,89515,11.96
8779,France,Birch,1994,45700,867,89515,11.96
8780,France,Mangrove,1994,55026,867,89515,11.96
8781,France,Bamboo,1994,25978,867,89515,11.96
8782,France,Lime,1994,66685,867,89515,11.96
8783,France,Pine,1995,77182,867,84011,11.69
8784,France,Plywood,1995,347354,867,84011,11.69
8785,France,Birch,1995,48627,867,84011,11.69
8786,France,Mangrove,1995,55990,867,84011,11.69
8787,France,Bamboo,1995,25723,867,84011,11.69
8788,France,Lime,1995,65079,867,84011,11.69
8789,France,Pine,1996,83856,867,97890,10.14
8790,France,Plywood,1996,361751,867,97890,10.14
8791,France,Birch,1996,52455,867,97890,10.14
8792,France,Mangrove,1996,62667,867,97890,10.14
8793,France,Bamboo,1996,26717,867,97890,10.14
8794,France,Lime,1996,71361,867,97890,10.14
8795,France,Pine,1997,90651,867,109792,11.59
8796,France,Plywood,1997,397848,867,109792,11.59
8797,France,Birch,1997,58919,867,109792,11.59
8798,France,Mangrove,1997,66645,867,109792,11.59
8799,France,Bamboo,1997,27641,867,109792,11.59
8800,France,Lime,1997,66288,867,109792,11.59
8801,France,Pine,1998,84528,867,107753,11.25
8802,France,Plywood,1998,373559,867,107753,11.25
8803,France,Birch,1998,58281,867,107753,11.25
8804,France,Mangrove,1998,55734,867,107753,11.25
8805,France,Bamboo,1998,25506,867,107753,11.25
8806,France,Lime,1998,76063,867,107753,11.25
8807,France,Pine,1999,89523,867,114695,11.83
8808,France,Plywood,1999,397361,867,114695,11.83
8809,France,Birch,1999,60915,867,114695,11.83
8810,France,Mangrove,1999,62061,867,114695,11.83
8811,France,Bamboo,1999,26622,867,114695,11.83
8812,France,Lime,1999,72395,867,114695,11.83
8813,France,Pine,2000,90766,867,97878,11.74
8814,France,Plywood,2000,395987,867,97878,11.74
8815,France,Birch,2000,58358,867,97878,11.74
8816,France,Mangrove,2000,62275,867,97878,11.74
8817,France,Bamboo,2000,25875,867,97878,11.74
8818,France,Lime,2000,71175,867,97878,11.74
8819,France,Pine,2001,85711,867,99694,11.37
8820,France,Plywood,2001,374385,867,99694,11.37
8821,France,Birch,2001,53603,867,99694,11.37
8822,France,Mangrove,2001,58761,867,99694,11.37
8823,France,Bamboo,2001,25617,867,99694,11.37
8824,France,Lime,2001,66169,867,99694,11.37
8825,France,Pine,2002,89751,867,82448,11.87
8826,France,Plywood,2002,423804,867,82448,11.87
8827,France,Birch,2002,56910,867,82448,11.87
8828,France,Mangrove,2002,64431,867,82448,11.87
8829,France,Bamboo,2002,27899,867,82448,11.87
8830,France,Lime,2002,74455,867,82448,11.87
8831,France,Pine,2004,89907,867,76099,11.34
8832,France,Plywood,2004,454162,867,76099,11.34
8833,France,Birch,2004,57098,867,76099,11.34
8834,France,Mangrove,2004,53484,867,76099,11.34
8835,France,Bamboo,2004,25104,867,76099,11.34
8836,France,Lime,2004,75788,867,76099,11.34
8837,France,Pine,2005,82539,867,78265,11.55
8838,France,Plywood,2005,422227,867,78265,11.55
8839,France,Birch,2005,57314,867,78265,11.55
8840,France,Mangrove,2005,51495,867,78265,11.55
8841,France,Bamboo,2005,24837,867,78265,11.55
8842,France,Lime,2005,69887,867,78265,11.55
8843,France,Pine,2006,85818,867,71612,11.79
8844,France,Plywood,2006,401909,867,71612,11.79
8845,France,Birch,2006,54756,867,71612,11.79
8846,France,Mangrove,2006,55127,867,71612,11.79
8847,France,Bamboo,2006,27173,867,71612,11.79
8848,France,Lime,2006,67414,867,71612,11.79
8849,France,Pine,2007,94821,867,77255,11.75
8850,France,Plywood,2007,453347,867,77255,11.75
8851,France,Birch,2007,46354,867,77255,11.75
8852,France,Mangrove,2007,58655,867,77255,11.75
8853,France,Bamboo,2007,25991,867,77255,11.75
8854,France,Lime,2007,62542,867,77255,11.75
8855,France,Pine,2008,91258,867,78577,11.28
8856,France,Plywood,2008,435194,867,78577,11.28
8857,France,Birch,2008,57599,867,78577,11.28
8858,France,Mangrove,2008,62159,867,78577,11.28
8859,France,Bamboo,2008,28986,867,78577,11.28
8860,France,Lime,2008,71018,867,78577,11.28
8861,France,Pine,2009,88934,867,63676,11.46
8862,France,Plywood,2009,437856,867,63676,11.46
8863,France,Birch,2009,57406,867,63676,11.46
8864,France,Mangrove,2009,53928,867,63676,11.46
8865,France,Bamboo,2009,25109,867,63676,11.46
8866,France,Lime,2009,74478,867,63676,11.46
8867,France,Pine,2010,88299,867,61903,10.41
8868,France,Plywood,2010,421566,867,61903,10.41
8869,France,Birch,2010,50432,867,61903,10.41
8870,France,Mangrove,2010,55112,867,61903,10.41
8871,France,Bamboo,2010,27495,867,61903,10.41
8872,France,Lime,2010,70405,867,61903,10.41
8873,France,Pine,2011,99668,867,61039,12.33
8874,France,Plywood,2011,468991,867,61039,12.33
8875,France,Birch,2011,56263,867,61039,12.33
8876,France,Mangrove,2011,64627,867,61039,12.33
8877,France,Bamboo,2011,29473,867,61039,12.33
8878,France,Lime,2011,66563,867,61039,12.33
8879,France,Pine,2012,90024,867,63547.59,11.22
8880,France,Plywood,2012,413769,867,63547.59,11.22
8881,France,Birch,2012,55947,867,63547.59,11.22
8882,France,Mangrove,2012,56861,867,63547.59,11.22
8883,France,Bamboo,2012,27815,867,63547.59,11.22
8884,France,Lime,2012,71512,867,63547.59,11.22
8885,France,Pine,2013,81592,867,66497.29,11.01
8886,France,Plywood,2013,431560,867,66497.29,11.01
8887,France,Birch,2013,39400,867,66497.29,11.01
8888,France,Mangrove,2013,54344,867,66497.29,11.01
8889,France,Bamboo,2013,25599,867,66497.29,11.01
8890,France,Lime,2013,72656,867,66497.29,11.01
8891,Germany,Pine,1990,67762,700,31289,10.71
8892,Germany,Pine,1990,67762,700,31289,10.08
8893,Germany,Pine,1990,67762,700,31289,5.92
8894,Germany,Plywood,1990,257764,700,31289,10.71
8895,Germany,Plywood,1990,257764,700,31289,10.08
8896,Germany,Plywood,1990,257764,700,31289,5.92
8897,Germany,Bamboo,1990,19792,700,31289,10.71
8898,Germany,Bamboo,1990,19792,700,31289,10.08
8899,Germany,Bamboo,1990,19792,700,31289,5.92
8900,Germany,Lime,1990,62734,700,31289,10.71
8901,Germany,Lime,1990,62734,700,31289,10.08
8902,Germany,Lime,1990,62734,700,31289,5.92
8903,Germany,Pine,1991,68432,700,32006,9.36
8904,Germany,Pine,1991,68432,700,32006,8.79
8905,Germany,Pine,1991,68432,700,32006,4.93
8906,Germany,Plywood,1991,298464,700,32006,9.36
8907,Germany,Plywood,1991,298464,700,32006,8.79
8908,Germany,Plywood,1991,298464,700,32006,4.93
8909,Germany,Bamboo,1991,23917,700,32006,9.36
8910,Germany,Bamboo,1991,23917,700,32006,8.79
8911,Germany,Bamboo,1991,23917,700,32006,4.93
8912,Germany,Lime,1991,67712,700,32006,9.36
8913,Germany,Lime,1991,67712,700,32006,8.79
8914,Germany,Lime,1991,67712,700,32006,4.93
8915,Germany,Pine,1992,72348,700,29542,10.38
8916,Germany,Pine,1992,72348,700,29542,9.84
8917,Germany,Pine,1992,72348,700,29542,5.91
8918,Germany,Plywood,1992,301928,700,29542,10.38
8919,Germany,Plywood,1992,301928,700,29542,9.84
8920,Germany,Plywood,1992,301928,700,29542,5.91
8921,Germany,Bamboo,1992,30000,700,29542,10.38
8922,Germany,Bamboo,1992,30000,700,29542,9.84
8923,Germany,Bamboo,1992,30000,700,29542,5.91
8924,Germany,Lime,1992,59811,700,29542,10.38
8925,Germany,Lime,1992,59811,700,29542,9.84
8926,Germany,Lime,1992,59811,700,29542,5.91
8927,Germany,Pine,1993,80227,700,25170,9.34
8928,Germany,Pine,1993,80227,700,25170,8.57
8929,Germany,Pine,1993,80227,700,25170,5.33
8930,Germany,Plywood,1993,392539,700,25170,9.34
8931,Germany,Plywood,1993,392539,700,25170,8.57
8932,Germany,Plywood,1993,392539,700,25170,5.33
8933,Germany,Bamboo,1993,20000,700,25170,9.34
8934,Germany,Bamboo,1993,20000,700,25170,8.57
8935,Germany,Bamboo,1993,20000,700,25170,5.33
8936,Germany,Lime,1993,65841,700,25170,9.34
8937,Germany,Lime,1993,65841,700,25170,8.57
8938,Germany,Lime,1993,65841,700,25170,5.33
8939,Germany,Pine,1994,70808,700,26330,10.43
8940,Germany,Pine,1994,70808,700,26330,9.73
8941,Germany,Pine,1994,70808,700,26330,6.64
8942,Germany,Plywood,1994,329512,700,26330,10.43
8943,Germany,Plywood,1994,329512,700,26330,9.73
8944,Germany,Plywood,1994,329512,700,26330,6.64
8945,Germany,Bamboo,1994,20000,700,26330,10.43
8946,Germany,Bamboo,1994,20000,700,26330,9.73
8947,Germany,Bamboo,1994,20000,700,26330,6.64
8948,Germany,Lime,1994,67684,700,26330,10.43
8949,Germany,Lime,1994,67684,700,26330,9.73
8950,Germany,Lime,1994,67684,700,26330,6.64
8951,Germany,Pine,1995,73664,700,30090,9.75
8952,Germany,Pine,1995,73664,700,30090,9.16
8953,Germany,Pine,1995,73664,700,30090,5.33
8954,Germany,Plywood,1995,314059,700,30090,9.75
8955,Germany,Plywood,1995,314059,700,30090,9.16
8956,Germany,Plywood,1995,314059,700,30090,5.33
8957,Germany,Bamboo,1995,20587,700,30090,9.75
8958,Germany,Bamboo,1995,20587,700,30090,9.16
8959,Germany,Bamboo,1995,20587,700,30090,5.33
8960,Germany,Lime,1995,68882,700,30090,9.75
8961,Germany,Lime,1995,68882,700,30090,9.16
8962,Germany,Lime,1995,68882,700,30090,5.33
8963,Germany,Pine,1996,78272,700,31683,7.88
8964,Germany,Pine,1996,78272,700,31683,7.42
8965,Germany,Pine,1996,78272,700,31683,4.49
8966,Germany,Plywood,1996,390096,700,31683,7.88
8967,Germany,Plywood,1996,390096,700,31683,7.42
8968,Germany,Plywood,1996,390096,700,31683,4.49
8969,Germany,Bamboo,1996,20000,700,31683,7.88
8970,Germany,Bamboo,1996,20000,700,31683,7.42
8971,Germany,Bamboo,1996,20000,700,31683,4.49
8972,Germany,Lime,1996,72932,700,31683,7.88
8973,Germany,Lime,1996,72932,700,31683,7.42
8974,Germany,Lime,1996,72932,700,31683,4.49
8975,Germany,Pine,1997,86577,700,30414,9.73
8976,Germany,Pine,1997,86577,700,30414,9.27
8977,Germany,Pine,1997,86577,700,30414,5.79
8978,Germany,Plywood,1997,384055,700,30414,9.73
8979,Germany,Plywood,1997,384055,700,30414,9.27
8980,Germany,Plywood,1997,384055,700,30414,5.79
8981,Germany,Bamboo,1997,20000,700,30414,9.73
8982,Germany,Bamboo,1997,20000,700,30414,9.27
8983,Germany,Bamboo,1997,20000,700,30414,5.79
8984,Germany,Lime,1997,72902,700,30414,9.73
8985,Germany,Lime,1997,72902,700,30414,9.27
8986,Germany,Lime,1997,72902,700,30414,5.79
8987,Germany,Pine,1998,81561,700,33377,10.05
8988,Germany,Pine,1998,81561,700,33377,9.31
8989,Germany,Pine,1998,81561,700,33377,5.66
8990,Germany,Plywood,1998,381394,700,33377,10.05
8991,Germany,Plywood,1998,381394,700,33377,9.31
8992,Germany,Plywood,1998,381394,700,33377,5.66
8993,Germany,Bamboo,1998,21896,700,33377,10.05
8994,Germany,Bamboo,1998,21896,700,33377,9.31
8995,Germany,Bamboo,1998,21896,700,33377,5.66
8996,Germany,Lime,1998,72035,700,33377,10.05
8997,Germany,Lime,1998,72035,700,33377,9.31
8998,Germany,Lime,1998,72035,700,33377,5.66
8999,Germany,Pine,1999,87850,700,30019,10.58
9000,Germany,Pine,1999,87850,700,30019,10.02
9001,Germany,Pine,1999,87850,700,30019,5.55
9002,Germany,Plywood,1999,374989,700,30019,10.58
9003,Germany,Plywood,1999,374989,700,30019,10.02
9004,Germany,Plywood,1999,374989,700,30019,5.55
9005,Germany,Bamboo,1999,26010,700,30019,10.58
9006,Germany,Bamboo,1999,26010,700,30019,10.02
9007,Germany,Bamboo,1999,26010,700,30019,5.55
9008,Germany,Lime,1999,75411,700,30019,10.58
9009,Germany,Lime,1999,75411,700,30019,10.02
9010,Germany,Lime,1999,75411,700,30019,5.55
9011,Germany,Pine,2000,92119,700,35273.17,10.96
9012,Germany,Pine,2000,92119,700,35273.17,10.12
9013,Germany,Pine,2000,92119,700,35273.17,6.33
9014,Germany,Plywood,2000,433437,700,35273.17,10.96
9015,Germany,Plywood,2000,433437,700,35273.17,10.12
9016,Germany,Plywood,2000,433437,700,35273.17,6.33
9017,Germany,Bamboo,2000,20000,700,35273.17,10.96
9018,Germany,Bamboo,2000,20000,700,35273.17,10.12
9019,Germany,Bamboo,2000,20000,700,35273.17,6.33
9020,Germany,Lime,2000,72826,700,35273.17,10.96
9021,Germany,Lime,2000,72826,700,35273.17,10.12
9022,Germany,Lime,2000,72826,700,35273.17,6.33
9023,Germany,Pine,2001,88376,700,33423.49,9.69
9024,Germany,Pine,2001,88376,700,33423.49,9.19
9025,Germany,Pine,2001,88376,700,33423.49,5.59
9026,Germany,Plywood,2001,407758,700,33423.49,9.69
9027,Germany,Plywood,2001,407758,700,33423.49,9.19
9028,Germany,Plywood,2001,407758,700,33423.49,5.59
9029,Germany,Bamboo,2001,19584,700,33423.49,9.69
9030,Germany,Bamboo,2001,19584,700,33423.49,9.19
9031,Germany,Bamboo,2001,19584,700,33423.49,5.59
9032,Germany,Lime,2001,78827,700,33423.49,9.69
9033,Germany,Lime,2001,78827,700,33423.49,9.19
9034,Germany,Lime,2001,78827,700,33423.49,5.59
9035,Germany,Pine,2002,93755,700,34431.72,10.26
9036,Germany,Pine,2002,93755,700,34431.72,9.86
9037,Germany,Pine,2002,93755,700,34431.72,6.26
9038,Germany,Plywood,2002,391226,700,34431.72,10.26
9039,Germany,Plywood,2002,391226,700,34431.72,9.86
9040,Germany,Plywood,2002,391226,700,34431.72,6.26
9041,Germany,Bamboo,2002,15337,700,34431.72,10.26
9042,Germany,Bamboo,2002,15337,700,34431.72,9.86
9043,Germany,Bamboo,2002,15337,700,34431.72,6.26
9044,Germany,Lime,2002,69056,700,34431.72,10.26
9045,Germany,Lime,2002,69056,700,34431.72,9.86
9046,Germany,Lime,2002,69056,700,34431.72,6.26
9047,Germany,Pine,2004,90966,700,34930.37,9.82
9048,Germany,Pine,2004,90966,700,34930.37,9.48
9049,Germany,Pine,2004,90966,700,34930.37,5.43
9050,Germany,Plywood,2004,441756,700,34930.37,9.82
9051,Germany,Plywood,2004,441756,700,34930.37,9.48
9052,Germany,Plywood,2004,441756,700,34930.37,5.43
9053,Germany,Lime,2004,81716,700,34930.37,9.82
9054,Germany,Lime,2004,81716,700,34930.37,9.48
9055,Germany,Lime,2004,81716,700,34930.37,5.43
9056,Germany,Pine,2005,92139,700,36386.27,9.92
9057,Germany,Pine,2005,92139,700,36386.27,9.58
9058,Germany,Pine,2005,92139,700,36386.27,5.01
9059,Germany,Plywood,2005,419798,700,36386.27,9.92
9060,Germany,Plywood,2005,419798,700,36386.27,9.58
9061,Germany,Plywood,2005,419798,700,36386.27,5.01
9062,Germany,Lime,2005,74651,700,36386.27,9.92
9063,Germany,Lime,2005,74651,700,36386.27,9.58
9064,Germany,Lime,2005,74651,700,36386.27,5.01
9065,Germany,Pine,2006,80307,700,38540.15,10.55
9066,Germany,Pine,2006,80307,700,38540.15,10.15
9067,Germany,Pine,2006,80307,700,38540.15,5.94
9068,Germany,Plywood,2006,365680,700,38540.15,10.55
9069,Germany,Plywood,2006,365680,700,38540.15,10.15
9070,Germany,Plywood,2006,365680,700,38540.15,5.94
9071,Germany,Bamboo,2006,10000,700,38540.15,10.55
9072,Germany,Bamboo,2006,10000,700,38540.15,10.15
9073,Germany,Bamboo,2006,10000,700,38540.15,5.94
9074,Germany,Lime,2006,72007,700,38540.15,10.55
9075,Germany,Lime,2006,72007,700,38540.15,10.15
9076,Germany,Lime,2006,72007,700,38540.15,5.94
9077,Germany,Pine,2007,94475,700,40740.64,10.88
9078,Germany,Pine,2007,94475,700,40740.64,10.37
9079,Germany,Pine,2007,94475,700,40740.64,6.28
9080,Germany,Plywood,2007,423470,700,40740.64,10.88
9081,Germany,Plywood,2007,423470,700,40740.64,10.37
9082,Germany,Plywood,2007,423470,700,40740.64,6.28
9083,Germany,Bamboo,2007,10000,700,40740.64,10.88
9084,Germany,Bamboo,2007,10000,700,40740.64,10.37
9085,Germany,Bamboo,2007,10000,700,40740.64,6.28
9086,Germany,Lime,2007,69611,700,40740.64,10.88
9087,Germany,Lime,2007,69611,700,40740.64,10.37
9088,Germany,Lime,2007,69611,700,40740.64,6.28
9089,Germany,Pine,2008,98099,700,43413.01,10.66
9090,Germany,Pine,2008,98099,700,43413.01,10.04
9091,Germany,Pine,2008,98099,700,43413.01,5.94
9092,Germany,Plywood,2008,437606,700,43413.01,10.66
9093,Germany,Plywood,2008,437606,700,43413.01,10.04
9094,Germany,Plywood,2008,437606,700,43413.01,5.94
9095,Germany,Bamboo,2008,10000,700,43413.01,10.66
9096,Germany,Bamboo,2008,10000,700,43413.01,10.04
9097,Germany,Bamboo,2008,10000,700,43413.01,5.94
9098,Germany,Lime,2008,80873,700,43413.01,10.66
9099,Germany,Lime,2008,80873,700,43413.01,10.04
9100,Germany,Lime,2008,80873,700,43413.01,5.94
9101,Germany,Pine,2009,97500,700,39289.43,10.06
